election,year,constit,party,name,seats,quota,electorate,turnout,valid,spoilt,transfers,round_totals
general election,1997,Clare ,Christian Solidarity,Joe Aston,4,9378,71491,47366,46889,477,"[499, 0, 0, 0, 0, 0, 0, 0, 0]","[499, 0, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Clare ,Independent,Michael McInerney,4,9378,71491,47366,46889,477,"[234, 0, 0, 0, 0, 0, 0, 0, 0]","[234, 0, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Cork East ,Fianna Fáil,Ned O'Keeffe,4,8616,63653,43407,43076,331,"[8737, 0, -121, 0, 0, 0, 0, 0]","[8737, 8737, 8616, 8616, 8616, 8616, 8616, 8616]"
general election,1997,Cork East ,Fianna Fáil,Michael Ahern,4,8616,63653,43407,43076,331,"[6959, 241, 74, 391, 472, 1158, -679, 0]","[6959, 7200, 7274, 7665, 8137, 9295, 8616, 8616]"
general election,1997,Cork East ,Fine Gael,Paul Bradford,4,8616,63653,43407,43076,331,"[7859, 48, 15, 87, 293, 236, 195, 0]","[7859, 7907, 7922, 8009, 8302, 8538, 8733, 8733]"
general election,1997,Cork East ,Fine Gael,David Stanton,4,8616,63653,43407,43076,331,"[5117, 65, 3, 130, 212, 293, 178, 1737]","[5117, 5182, 5185, 5315, 5527, 5820, 5998, 7735]"
general election,1997,Cork East ,Democratic Left,Joe Sherlock,4,8616,63653,43407,43076,331,"[4622, 59, 17, 223, 265, 171, 153, 1462]","[4622, 4681, 4698, 4921, 5186, 5357, 5510, 6972]"
general election,1997,Cork East ,Labour Party,John Mulvihill,4,8616,63653,43407,43076,331,"[3500, 469, 1, 328, 121, 141, 109, 0]","[3500, 3969, 3970, 4298, 4419, 4560, 4669, 0]"
general election,1997,Cork East ,Progressive Democrats,J. J. Flavin,4,8616,63653,43407,43076,331,"[1830, 42, 6, 168, 196, 0, 0, 0]","[1830, 1872, 1878, 2046, 2242, 0, 0, 0]"
general election,1997,Cork East ,National Party,Mairead Scannell,4,8616,63653,43407,43076,331,"[1637, 117, 3, 155, 0, 0, 0, 0]","[1637, 1754, 1757, 1912, 0, 0, 0, 0]"
general election,1997,Cork East ,Sinn Féin,Kieran McCarthy,4,8616,63653,43407,43076,331,"[1534, 177, 2, 0, 0, 0, 0, 0]","[1534, 1711, 1713, 0, 0, 0, 0, 0]"
general election,1997,Cork East ,Independent,Seán O'Connor,4,8616,63653,43407,43076,331,"[1281, 0, 0, 0, 0, 0, 0, 0]","[1281, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Cork North–Central ,Fine Gael,Bernard Allen,5,7335,71873,44416,44008,408,"[7746, -411, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7746, 7335, 7335, 7335, 7335, 7335, 7335, 7335, 7335, 7335, 7335]"
general election,1997,Cork North–Central ,Fine Gael,Liam Burke,5,7335,71873,44416,44008,408,"[5527, 234, 55, 87, 84, 166, 209, 186, 996, 0, 0]","[5527, 5761, 5816, 5903, 5987, 6153, 6362, 6548, 7544, 7544, 7544]"
general election,1997,Cork North–Central ,Fianna Fáil,Dan Wallace,5,7335,71873,44416,44008,408,"[5273, 20, 49, 120, 66, 264, 145, 298, 159, 1189, -248]","[5273, 5293, 5342, 5462, 5528, 5792, 5937, 6235, 6394, 7583, 7335]"
general election,1997,Cork North–Central ,Fianna Fáil,Billy Kelleher,5,7335,71873,44416,44008,408,"[5419, 15, 17, 55, 52, 89, 101, 246, 198, 1009, 116]","[5419, 5434, 5451, 5506, 5558, 5647, 5748, 5994, 6192, 7201, 7317]"
general election,1997,Cork North–Central ,Fianna Fáil,Noel O'Flynn,5,7335,71873,44416,44008,408,"[4943, 18, 33, 46, 82, 136, 50, 228, 124, 708, 107]","[4943, 4961, 4994, 5040, 5122, 5258, 5308, 5536, 5660, 6368, 6475]"
general election,1997,Cork North–Central ,Democratic Left,Kathleen Lynch,5,7335,71873,44416,44008,408,"[3146, 48, 89, 22, 162, 169, 369, 331, 996, 538, 25]","[3146, 3194, 3283, 3305, 3467, 3636, 4005, 4336, 5332, 5870, 5895]"
general election,1997,Cork North–Central ,Progressive Democrats,Mairín Quill,5,7335,71873,44416,44008,408,"[3304, 17, 9, 67, 55, 101, 196, 116, 178, 0, 0]","[3304, 3321, 3330, 3397, 3452, 3553, 3749, 3865, 4043, 0, 0]"
general election,1997,Cork North–Central ,Labour Party,Sheila O'Sullivan,5,7335,71873,44416,44008,408,"[2321, 25, 29, 14, 69, 81, 274, 209, 0, 0, 0]","[2321, 2346, 2375, 2389, 2458, 2539, 2813, 3022, 0, 0, 0]"
general election,1997,Cork North–Central ,Sinn Féin,Don O'Leary,5,7335,71873,44416,44008,408,"[1654, 5, 78, 17, 129, 140, 162, 0, 0, 0, 0]","[1654, 1659, 1737, 1754, 1883, 2023, 2185, 0, 0, 0, 0]"
general election,1997,Cork North–Central ,Green Party,Jane Power,5,7335,71873,44416,44008,408,"[1340, 5, 33, 57, 139, 185, 0, 0, 0, 0, 0]","[1340, 1345, 1378, 1435, 1574, 1759, 0, 0, 0, 0, 0]"
general election,1997,Cork North–Central ,National Party,Con O'Leary,5,7335,71873,44416,44008,408,"[1114, 9, 46, 231, 119, 0, 0, 0, 0, 0, 0]","[1114, 1123, 1169, 1400, 1519, 0, 0, 0, 0, 0, 0]"
general election,1997,Cork North–Central ,Independent,Paddy Mulcahy,5,7335,71873,44416,44008,408,"[899, 6, 68, 45, 0, 0, 0, 0, 0, 0, 0]","[899, 905, 973, 1018, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Cork North–Central ,Christian Solidarity,Eddie Mullins,5,7335,71873,44416,44008,408,"[777, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0]","[777, 779, 792, 0, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Cork North–Central ,Workers' Party,Jimmy Homan,5,7335,71873,44416,44008,408,"[545, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[545, 552, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Cork North–West ,Fine Gael,Michael Creed,3,8691,47119,35164,34763,401,"[8041, 1326, -676]","[8041, 9367, 8691]"
general election,1997,Cork North–West ,Fianna Fáil,Michael Moynihan,3,8691,47119,35164,34763,401,"[8299, 950, 0]","[8299, 9249, 9249]"
general election,1997,Cork North–West ,Fianna Fáil,Donal Moynihan,3,8691,47119,35164,34763,401,"[7867, 566, 108]","[7867, 8433, 8541]"
general election,1997,Cork North–West ,Fine Gael,Frank Crowley,3,8691,47119,35164,34763,401,"[6253, 1092, 568]","[6253, 7345, 7913]"
general election,1997,Cork North–West ,Labour Party,Bill Cashin,3,8691,47119,35164,34763,401,"[2574, 0, 0]","[2574, 0, 0]"
general election,1997,Cork North–West ,Independent,Donnie Howard,3,8691,47119,35164,34763,401,"[1729, 0, 0]","[1729, 0, 0]"
general election,1997,Cork South–Central ,Fianna Fáil,Micheál Martin,5,9174,84288,55401,55039,362,"[9652, -478, 0, 0, 0, 0, 0, 0]","[9652, 9174, 9174, 9174, 9174, 9174, 9174, 9174]"
general election,1997,Cork South–Central ,Fine Gael,Hugh Coveney,5,9174,84288,55401,55039,362,"[9524, 0, -350, 0, 0, 0, 0, 0]","[9524, 9524, 9174, 9174, 9174, 9174, 9174, 9174]"
general election,1997,Cork South–Central ,Fianna Fáil,Batt O'Keeffe,5,9174,84288,55401,55039,362,"[7279, 183, 16, 107, 227, 607, 775, 0]","[7279, 7462, 7478, 7585, 7812, 8419, 9194, 9194]"
general election,1997,Cork South–Central ,Fianna Fáil,John Dennehy,5,9174,84288,55401,55039,362,"[6524, 158, 12, 94, 150, 180, 733, 273]","[6524, 6682, 6694, 6788, 6938, 7118, 7851, 8124]"
general election,1997,Cork South–Central ,Fine Gael,Deirdre Clune,5,9174,84288,55401,55039,362,"[4602, 20, 159, 79, 149, 187, 316, 1762]","[4602, 4622, 4781, 4860, 5009, 5196, 5512, 7274]"
general election,1997,Cork South–Central ,Labour Party,Toddy O'Sullivan,5,9174,84288,55401,55039,362,"[4908, 25, 46, 111, 139, 181, 66, 578]","[4908, 4933, 4979, 5090, 5229, 5410, 5476, 6054]"
general election,1997,Cork South–Central ,Green Party,Dan Boyle,5,9174,84288,55401,55039,362,"[3622, 28, 16, 385, 324, 213, 296, 300]","[3622, 3650, 3666, 4051, 4375, 4588, 4884, 5184]"
general election,1997,Cork South–Central ,Fine Gael,Sylvester Cotter,5,9174,84288,55401,55039,362,"[2701, 11, 82, 59, 82, 113, 134, 0]","[2701, 2712, 2794, 2853, 2935, 3048, 3182, 0]"
general election,1997,Cork South–Central ,Progressive Democrats,Tom Coughlan,5,9174,84288,55401,55039,362,"[2304, 35, 8, 53, 73, 63, 0, 0]","[2304, 2339, 2347, 2400, 2473, 2536, 0, 0]"
general election,1997,Cork South–Central ,Independent,Derry Canty,5,9174,84288,55401,55039,362,"[1497, 4, 4, 35, 179, 0, 0, 0]","[1497, 1501, 1505, 1540, 1719, 0, 0, 0]"
general election,1997,Cork South–Central ,Independent,Matty O'Callaghan,5,9174,84288,55401,55039,362,"[1254, 9, 5, 176, 0, 0, 0, 0]","[1254, 1263, 1268, 1444, 0, 0, 0, 0]"
general election,1997,Cork South–Central ,Independent,Tim Murphy,5,9174,84288,55401,55039,362,"[663, 2, 1, 0, 0, 0, 0, 0]","[663, 665, 666, 0, 0, 0, 0, 0]"
general election,1997,Cork South–Central ,Independent,Seán Twomey,5,9174,84288,55401,55039,362,"[215, 1, 1, 0, 0, 0, 0, 0]","[215, 216, 217, 0, 0, 0, 0, 0]"
general election,1997,Cork South–Central ,Natural Law,Nora Anne Luck,5,9174,84288,55401,55039,362,"[182, 1, 0, 0, 0, 0, 0, 0]","[182, 183, 183, 0, 0, 0, 0, 0]"
general election,1997,Cork South–Central ,Independent,Seán Ahern,5,9174,84288,55401,55039,362,"[112, 1, 0, 0, 0, 0, 0, 0]","[112, 113, 113, 0, 0, 0, 0, 0]"
general election,1997,Cork South–West ,Fine Gael,P. J. Sheehan,3,8749,49382,35314,34995,319,"[8008, 225, 1312]","[8008, 8233, 9545]"
general election,1997,Cork South–West ,Fine Gael,Jim O'Keeffe,3,8749,49382,35314,34995,319,"[7454, 348, 1039]","[7454, 7802, 8841]"
general election,1997,Cork South–West ,Fianna Fáil,Joe Walsh,3,8749,49382,35314,34995,319,"[7586, 197, 733]","[7586, 7783, 8516]"
general election,1997,Cork South–West ,Fianna Fáil,Denis O'Donovan,3,8749,49382,35314,34995,319,"[6081, 204, 797]","[6081, 6285, 7082]"
general election,1997,Cork South–West ,Labour Party,Michael Calnan,3,8749,49382,35314,34995,319,"[2361, 355, 0]","[2361, 2716, 0]"
general election,1997,Cork South–West ,National Party,Theresa Heaney,3,8749,49382,35314,34995,319,"[1792, 244, 0]","[1792, 2036, 0]"
general election,1997,Cork South–West ,Green Party,Paula Giles,3,8749,49382,35314,34995,319,"[1221, 0, 0]","[1221, 0, 0]"
general election,1997,Cork South–West ,Independent,Áine Ní Chonaill,3,8749,49382,35314,34995,319,"[293, 0, 0]","[293, 0, 0]"
general election,1997,Cork South–West ,Independent,Seán Ahern,3,8749,49382,35314,34995,319,"[199, 0, 0]","[199, 0, 0]"
general election,1997,Donegal North–East ,Fianna Fáil,Cecilia Keaveney,3,8883,52459,35951,35529,422,"[8317, 133, 410, 852, -829]","[8317, 8450, 8860, 9712, 8883]"
general election,1997,Donegal North–East ,Independent Fianna Fáil,Harry Blaney,3,8883,52459,35951,35529,422,"[7484, 124, 115, 1664, 0]","[7484, 7608, 7723, 9387, 9387]"
general election,1997,Donegal North–East ,Fianna Fáil,Jim McDaid,3,8883,52459,35951,35529,422,"[6538, 172, 78, 1106, 350]","[6538, 6710, 6788, 7894, 8244]"
general election,1997,Donegal North–East ,Fine Gael,Paddy Harte,3,8883,52459,35951,35529,422,"[4969, 891, 938, 829, 102]","[4969, 5860, 6798, 7627, 7729]"
general election,1997,Donegal North–East ,Sinn Féin,Pat Doherty,3,8883,52459,35951,35529,422,"[2881, 36, 58, 0, 0]","[2881, 2917, 2975, 0, 0]"
general election,1997,Donegal North–East ,Labour Party,Sean Maloney,3,8883,52459,35951,35529,422,"[1948, 90, 140, 0, 0]","[1948, 2038, 2178, 0, 0]"
general election,1997,Donegal North–East ,Fine Gael,Jim Sheridan,3,8883,52459,35951,35529,422,"[1735, 58, 0, 0, 0]","[1735, 1793, 0, 0, 0]"
general election,1997,Donegal North–East ,Independent,Jim Devenney,3,8883,52459,35951,35529,422,"[1657, 0, 0, 0, 0]","[1657, 0, 0, 0, 0]"
general election,1997,Donegal South–West ,Fianna Fáil,Mary Coughlan,3,8111,51479,32894,32440,454,"[6597, 23, 257, 315, 356, 655]","[6597, 6620, 6877, 7192, 7548, 8203]"
general election,1997,Donegal South–West ,Fine Gael,Dinny McGinley,3,8111,51479,32894,32440,454,"[5679, 16, 278, 249, 1212, 731]","[5679, 5695, 5973, 6222, 7434, 8165]"
general election,1997,Donegal South–West ,Independent,Tom Gildea,3,8111,51479,32894,32440,454,"[5592, 59, 274, 445, 119, 1494]","[5592, 5651, 5925, 6370, 6489, 7983]"
general election,1997,Donegal South–West ,Fianna Fáil,Enda Bonner,3,8111,51479,32894,32440,454,"[5742, 9, 81, 114, 54, 745]","[5742, 5751, 5832, 5946, 6000, 6745]"
general election,1997,Donegal South–West ,Independent Fianna Fáil,Patrick Kelly,3,8111,51479,32894,32440,454,"[4123, 52, 75, 165, 100, 0]","[4123, 4175, 4250, 4415, 4515, 0]"
general election,1997,Donegal South–West ,Fine Gael,Frank O'Kelly,3,8111,51479,32894,32440,454,"[1774, 9, 90, 180, 0, 0]","[1774, 1783, 1873, 2053, 0, 0]"
general election,1997,Donegal South–West ,Green Party,Liz Cullen,3,8111,51479,32894,32440,454,"[1366, 21, 256, 0, 0, 0]","[1366, 1387, 1643, 0, 0, 0]"
general election,1997,Donegal South–West ,Labour Party,Manus Brennan,3,8111,51479,32894,32440,454,"[1361, 6, 0, 0, 0, 0]","[1361, 1367, 0, 0, 0, 0]"
general election,1997,Donegal South–West ,Independent,Tom Kennedy,3,8111,51479,32894,32440,454,"[206, 0, 0, 0, 0, 0]","[206, 0, 0, 0, 0, 0]"
general election,1997,Dublin Central ,Fianna Fáil,Bertie Ahern,4,7149,64073,36282,35741,541,"[12175, -5026, 0, 0, 0, 0, 0, 0, 0, 0]","[12175, 7149, 7149, 7149, 7149, 7149, 7149, 7149, 7149, 7149]"
general election,1997,Dublin Central ,Independent,Tony Gregory,4,7149,64073,36282,35741,541,"[5261, 991, 12, 94, 69, 523, 596, -397, 0, 0]","[5261, 6252, 6264, 6358, 6427, 6950, 7546, 7149, 7149, 7149]"
general election,1997,Dublin Central ,Fianna Fáil,Marian McGennis,4,7149,64073,36282,35741,541,"[3132, 2977, 10, 80, 101, 137, 151, 63, 331, 612]","[3132, 6109, 6119, 6199, 6300, 6437, 6588, 6651, 6982, 7594]"
general election,1997,Dublin Central ,Fine Gael,Jim Mitchell,4,7149,64073,36282,35741,541,"[5185, 206, 10, 58, 53, 146, 205, 80, 448, 259]","[5185, 5391, 5401, 5459, 5512, 5658, 5863, 5943, 6391, 6650]"
general election,1997,Dublin Central ,Labour Party,Joe Costello,4,7149,64073,36282,35741,541,"[3035, 227, 6, 33, 24, 122, 300, 183, 320, 1093]","[3035, 3262, 3268, 3301, 3325, 3447, 3747, 3930, 4250, 5343]"
general election,1997,Dublin Central ,Sinn Féin,Christy Burke,4,7149,64073,36282,35741,541,"[2377, 264, 7, 5, 33, 79, 114, 33, 189, 0]","[2377, 2641, 2648, 2653, 2686, 2765, 2879, 2912, 3101, 0]"
general election,1997,Dublin Central ,Independent,Michael Conaghan,4,7149,64073,36282,35741,541,"[1343, 69, 3, 5, 20, 127, 71, 38, 0, 0]","[1343, 1412, 1415, 1420, 1440, 1567, 1638, 1676, 0, 0]"
general election,1997,Dublin Central ,Green Party,Ciarán Cuffe,4,7149,64073,36282,35741,541,"[1253, 114, 12, 43, 57, 80, 0, 0, 0, 0]","[1253, 1367, 1379, 1422, 1479, 1559, 0, 0, 0, 0]"
general election,1997,Dublin Central ,Independent,Vincent Jackson,4,7149,64073,36282,35741,541,"[650, 52, 12, 4, 37, 0, 0, 0, 0, 0]","[650, 702, 714, 718, 755, 0, 0, 0, 0, 0]"
general election,1997,Dublin Central ,Workers' Party,Linda Kavanagh,4,7149,64073,36282,35741,541,"[509, 28, 7, 8, 6, 0, 0, 0, 0, 0]","[509, 537, 544, 552, 558, 0, 0, 0, 0, 0]"
general election,1997,Dublin Central ,Independent,Eamonn Murphy,4,7149,64073,36282,35741,541,"[432, 22, 11, 30, 0, 0, 0, 0, 0, 0]","[432, 454, 465, 495, 0, 0, 0, 0, 0, 0]"
general election,1997,Dublin Central ,Independent,Kevin Devlin,4,7149,64073,36282,35741,541,"[307, 67, 0, 0, 0, 0, 0, 0, 0, 0]","[307, 374, 374, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Dublin Central ,Independent,Patrick Shelly,4,7149,64073,36282,35741,541,"[39, 8, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 47, 0, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Dublin Central ,Independent,Aidan Walsh,4,7149,64073,36282,35741,541,"[43, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[43, 44, 0, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Dublin North ,Fianna Fáil,Ray Burke,4,8232,64030,41522,41158,364,"[8901, -669, 0, 0, 0, 0, 0]","[8901, 8232, 8232, 8232, 8232, 8232, 8232]"
general election,1997,Dublin North ,Fianna Fáil,G. V. Wright,4,8232,64030,41522,41158,364,"[7007, 473, 37, 334, 771, -390, 0]","[7007, 7480, 7517, 7851, 8622, 8232, 8232]"
general election,1997,Dublin North ,Fine Gael,Nora Owen,4,8232,64030,41522,41158,364,"[5956, 18, 31, 191, 149, 78, 1879]","[5956, 5974, 6005, 6196, 6345, 6423, 8302]"
general election,1997,Dublin North ,Green Party,Trevor Sargent,4,8232,64030,41522,41158,364,"[5614, 38, 98, 344, 362, 215, 1494]","[5614, 5652, 5750, 6094, 6456, 6671, 8165]"
general election,1997,Dublin North ,Labour Party,Sean Ryan,4,8232,64030,41522,41158,364,"[5616, 42, 69, 184, 82, 46, 1203]","[5616, 5658, 5727, 5911, 5993, 6039, 7242]"
general election,1997,Dublin North ,Socialist Party,Clare Daly,4,8232,64030,41522,41158,364,"[2971, 26, 145, 112, 46, 24, 0]","[2971, 2997, 3142, 3254, 3300, 3324, 0]"
general election,1997,Dublin North ,Fine Gael,Philip Jenkinson,4,8232,64030,41522,41158,364,"[1857, 12, 13, 80, 78, 27, 0]","[1857, 1869, 1882, 1962, 2040, 2067, 0]"
general election,1997,Dublin North ,Progressive Democrats,Finian Fallon,4,8232,64030,41522,41158,364,"[1431, 36, 19, 72, 0, 0, 0]","[1431, 1467, 1486, 1558, 0, 0, 0]"
general election,1997,Dublin North ,Independent,Annie Ryan,4,8232,64030,41522,41158,364,"[669, 12, 34, 0, 0, 0, 0]","[669, 681, 715, 0, 0, 0, 0]"
general election,1997,Dublin North ,Christian Solidarity,Angela Keaveney,4,8232,64030,41522,41158,364,"[666, 3, 17, 0, 0, 0, 0]","[666, 669, 686, 0, 0, 0, 0]"
general election,1997,Dublin North ,Independent,Tim O'Brien,4,8232,64030,41522,41158,364,"[376, 4, 0, 0, 0, 0, 0]","[376, 380, 0, 0, 0, 0, 0]"
general election,1997,Dublin North ,Independent,Barbara Hyland,4,8232,64030,41522,41158,364,"[52, 1, 0, 0, 0, 0, 0]","[52, 53, 0, 0, 0, 0, 0]"
general election,1997,Dublin North ,Independent,Paul Coyle,4,8232,64030,41522,41158,364,"[42, 4, 0, 0, 0, 0, 0]","[42, 46, 0, 0, 0, 0, 0]"
general election,1997,Dublin North–Central ,Fianna Fáil,Ivor Callely,4,8634,66559,43621,43165,456,"[11190, -2556, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11190, 8634, 8634, 8634, 8634, 8634, 8634, 8634, 8634, 8634, 8634]"
general election,1997,Dublin North–Central ,Fianna Fáil,Seán Haughey,4,8634,66559,43621,43165,456,"[7670, 1231, -267, 0, 0, 0, 0, 0, 0, 0, 0]","[7670, 8901, 8634, 8634, 8634, 8634, 8634, 8634, 8634, 8634, 8634]"
general election,1997,Dublin North–Central ,Fine Gael,Richard Bruton,4,8634,66559,43621,43165,456,"[8196, 168, 12, 71, 192, 0, 0, 0, 0, 0, 0]","[8196, 8364, 8376, 8447, 8639, 8639, 8639, 8639, 8639, 8639, 8639]"
general election,1997,Dublin North–Central ,Labour Party,Derek McDowell,4,8634,66559,43621,43165,456,"[2848, 43, 5, 76, 517, 144, 85, 307, 644, 1821, 502]","[2848, 2891, 2896, 2972, 3489, 3633, 3718, 4025, 4669, 6490, 6992]"
general election,1997,Dublin North–Central ,Independent,Seán Dublin Bay Rockall Loftus,4,8634,66559,43621,43165,456,"[2485, 93, 17, 94, 83, 85, 258, 389, 924, 748, 379]","[2485, 2578, 2595, 2689, 2772, 2857, 3115, 3504, 4428, 5176, 5555]"
general election,1997,Dublin North–Central ,Fianna Fáil,Ita Green,4,8634,66559,43621,43165,456,"[1184, 683, 198, 49, 49, 54, 696, 242, 334, 295, 0]","[1184, 1867, 2065, 2114, 2163, 2217, 2913, 3155, 3489, 3784, 0]"
general election,1997,Dublin North–Central ,Fine Gael,Niamh Cosgrave,4,8634,66559,43621,43165,456,"[1713, 30, 3, 25, 78, 1009, 143, 192, 282, 0, 0]","[1713, 1743, 1746, 1771, 1849, 2858, 3001, 3193, 3475, 0, 0]"
general election,1997,Dublin North–Central ,Green Party,Stephen Rawson,4,8634,66559,43621,43165,456,"[1650, 42, 5, 137, 155, 30, 194, 534, 0, 0, 0]","[1650, 1692, 1697, 1834, 1989, 2019, 2213, 2747, 0, 0, 0]"
general election,1997,Dublin North–Central ,Independent,Finian McGrath,4,8634,66559,43621,43165,456,"[1551, 44, 5, 109, 88, 26, 107, 0, 0, 0, 0]","[1551, 1595, 1600, 1709, 1797, 1823, 1930, 0, 0, 0, 0]"
general election,1997,Dublin North–Central ,Progressive Democrats,Ronan Garvey,4,8634,66559,43621,43165,456,"[1424, 144, 16, 18, 40, 23, 0, 0, 0, 0, 0]","[1424, 1568, 1584, 1602, 1642, 1665, 0, 0, 0, 0, 0]"
general election,1997,Dublin North–Central ,Fine Gael,Cathy Fay,4,8634,66559,43621,43165,456,"[1326, 26, 2, 18, 63, 0, 0, 0, 0, 0, 0]","[1326, 1352, 1354, 1372, 1435, 0, 0, 0, 0, 0, 0]"
general election,1997,Dublin North–Central ,Democratic Left,Helen Lahert,4,8634,66559,43621,43165,456,"[1194, 32, 3, 109, 0, 0, 0, 0, 0, 0, 0]","[1194, 1226, 1229, 1338, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Dublin North–Central ,Socialist Workers,Ritchie Browne,4,8634,66559,43621,43165,456,"[698, 19, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[698, 717, 718, 0, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Dublin North–Central ,Independent,Norman Hunt,4,8634,66559,43621,43165,456,"[36, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[36, 37, 37, 0, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Dublin North–East ,Fianna Fáil,Michael Woods,4,7461,59497,37669,37301,368,"[5735, 96, 76, 124, 408, 140, 987, 0, 0, 0]","[5735, 5831, 5907, 6031, 6439, 6579, 7566, 7566, 7566, 7566]"
general election,1997,Dublin North–East ,Fine Gael,Michael Joe Cosgrave,4,7461,59497,37669,37301,368,"[4173, 145, 94, 137, 79, 2047, 447, 626, -287, 0]","[4173, 4318, 4412, 4549, 4628, 6675, 7122, 7748, 7461, 7461]"
general election,1997,Dublin North–East ,Labour Party,Tommy Broughan,4,7461,59497,37669,37301,368,"[3447, 69, 396, 300, 410, 291, 233, 2592, 0, -277]","[3447, 3516, 3912, 4212, 4622, 4913, 5146, 7738, 7738, 7461]"
general election,1997,Dublin North–East ,Fianna Fáil,Martin Brady,4,7461,59497,37669,37301,368,"[5018, 49, 68, 108, 334, 53, 685, 257, 52, 121]","[5018, 5067, 5135, 5243, 5577, 5630, 6315, 6572, 6624, 6745]"
general election,1997,Dublin North–East ,Fianna Fáil,Liam Fitzgerald,4,7461,59497,37669,37301,368,"[4394, 39, 78, 83, 343, 79, 652, 372, 60, 121]","[4394, 4433, 4511, 4594, 4937, 5016, 5668, 6040, 6100, 6221]"
general election,1997,Dublin North–East ,Labour Party,Sean Kenny,4,7461,59497,37669,37301,368,"[2986, 50, 280, 205, 322, 279, 191, 0, 0, 0]","[2986, 3036, 3316, 3521, 3843, 4122, 4313, 0, 0, 0]"
general election,1997,Dublin North–East ,Progressive Democrats,Mairead Foley,4,7461,59497,37669,37301,368,"[2911, 38, 79, 165, 102, 193, 0, 0, 0, 0]","[2911, 2949, 3028, 3193, 3295, 3488, 0, 0, 0, 0]"
general election,1997,Dublin North–East ,Fine Gael,Joan Maher,4,7461,59497,37669,37301,368,"[2877, 38, 70, 142, 32, 0, 0, 0, 0, 0]","[2877, 2915, 2985, 3127, 3159, 0, 0, 0, 0, 0]"
general election,1997,Dublin North–East ,Sinn Féin,Larry O'Toole,4,7461,59497,37669,37301,368,"[2212, 76, 113, 155, 0, 0, 0, 0, 0, 0]","[2212, 2288, 2401, 2556, 0, 0, 0, 0, 0, 0]"
general election,1997,Dublin North–East ,Green Party,Donna Cooney,4,7461,59497,37669,37301,368,"[1332, 144, 131, 0, 0, 0, 0, 0, 0, 0]","[1332, 1476, 1607, 0, 0, 0, 0, 0, 0, 0]"
general election,1997,Dublin North–East ,Democratic Left,Anthony Creevey,4,7461,59497,37669,37301,368,"[1381, 44, 0, 0, 0, 0, 0, 0, 0, 0]","[1381, 1425, 0, 0, 0, 0, 0, 0, 0, 0]"
